book_id,stocklevel_used,stocklevel_new
18129,86,2
18130,48,25
18131,63,34
18132,9,96
18133,29,89
18134,22,0
18135,52,97
18136,0,97
18137,8,73
18138,74,95
18139,19,41
18140,32,64
18141,88,85
18142,16,11
18143,100,26
18144,37,83
18145,69,2
18146,52,71
18147,43,93
18148,76,24
18149,76,7
18150,10,56
18151,32,34
18152,41,88
18153,65,92
18154,27,40
18155,19,27
18156,96,18
18157,62,24
18158,79,62
18159,74,47
18160,48,92
18161,21,15
18162,82,88
18163,27,73
18164,32,29
18165,10,72
18166,58,56
18167,56,40
18168,38,11
18169,55,95
18170,35,63
18171,11,90
18172,37,18
18173,85,85
18174,35,63
18175,77,51
18176,14,41
18177,98,24
18178,7,95
18179,60,57
18180,16,0
18181,100,75
18182,34,99
18183,72,35
18184,51,83
18185,59,31
18186,94,68
18187,32,27
18188,75,67
18189,62,73
18190,94,44
18191,66,78
18192,60,89
18193,5,49
18194,64,35
18195,76,72
18196,61,53
18197,88,38
18198,73,89
18199,61,53
18200,59,67
18201,28,19
18202,25,74
18203,22,42
18204,96,73
18205,96,52
18206,48,66
18207,71,66
18208,36,3
18209,10,80
18210,95,40
18211,33,48
18212,73,80
18213,30,61
18214,43,64
18215,72,93
18216,77,54
18217,80,94
18218,37,34
18219,9,43
18220,100,43
18221,11,99
18222,48,83
18223,56,56
18224,55,75
18225,2,45
18226,37,35
18227,97,38
18228,92,10
18229,38,48
18230,26,11
18231,5,44
18232,12,75
18233,8,97
18234,3,97
18235,41,42
18236,13,45
18237,1,57
18238,34,73
18239,10,17
18240,32,98
18241,63,47
18242,15,35
18243,54,56
18244,10,63
18245,77,79
18246,91,27
18247,78,25
18248,37,71
18249,74,55
18250,46,18
18251,47,70
18252,72,76
18253,68,52
18254,10,31
18255,60,45
18256,30,72
18257,87,22
18258,43,74
18259,81,28
18260,58,64
18261,24,22
18262,58,50
18263,29,44
18264,73,64
18265,93,2
18266,11,55
18267,33,27
18268,14,52
18269,47,77
18270,7,74
18271,48,45
18272,58,51
18273,36,24
18274,38,48
18275,13,80
18276,35,27
18277,58,47
18278,1,86
18279,17,89
18280,42,75
18281,94,59
18282,45,43
18283,20,0
18284,38,12
18285,41,17
18286,83,7
18287,87,52
18288,26,65
18289,32,92
18290,64,98
18291,98,38
18292,1,37
18293,89,61
18294,51,18
18295,77,13
18296,66,57
18297,37,91
18298,58,74
18299,1,93
18300,28,20
18301,48,4
18302,43,92
18303,11,73
18304,96,81
18305,73,97
18306,40,100
18307,80,96
18308,92,73
18309,100,80
18310,49,5
18311,32,79
18312,96,82
18313,93,63
18314,22,87
18315,69,48
18316,75,73
18317,77,91
18318,40,8
18319,32,60
18320,52,74
18321,30,77
18322,1,100
18323,65,15
18324,33,13
18325,12,29
18326,84,8
18327,67,16
18328,52,44
18329,36,60
18330,93,10
18331,98,29
18332,78,19
18333,83,79
18334,36,17
18335,20,71
18336,28,28
18337,5,89
18338,25,97
18339,88,91
18340,74,93
18341,12,36
18342,17,58
18343,0,41
18344,65,80
18345,65,24
18346,70,39
18347,64,11
18348,44,12
18349,16,50
18350,10,59
18351,67,27
18352,80,60
18353,14,2
18354,55,30
18355,67,9
18356,100,91
18357,43,45
18358,37,24
18359,74,10
18360,74,32
18361,56,44
18362,5,53
18363,11,28
18364,14,5
18365,91,65
18366,83,32
18367,54,16
18368,72,94
18369,50,25
18370,34,50
18371,69,99
18372,59,62
18373,18,37
18374,92,61
18375,39,18
18376,68,99
18377,69,37
18378,74,26
18379,99,81
18380,84,86
18381,7,33
18382,65,70
18383,40,20
18384,15,69
18385,73,41
18386,5,47
18387,58,85
18388,91,28
18389,45,44
18390,33,37
18391,35,48
18392,4,16
18393,14,67
18394,80,43
18395,55,19
18396,4,71
18397,67,63
18398,91,60
18399,38,59
18400,13,22
18401,46,23
18402,75,95
18403,8,49
18404,74,100
18405,48,90
18406,98,71
18407,7,4
18408,47,24
18409,59,2
18410,41,32
18411,74,62
18412,41,4
18413,94,8
18414,92,54
18415,38,38
18416,33,52
18417,93,82
18418,72,43
18419,30,99
18420,45,79
18421,9,83
18422,86,20
18423,30,91
18424,95,62
18425,10,83
18426,13,94
18427,35,42
18428,82,34
18429,65,93
18430,100,94
18431,30,17
18432,53,48
18433,95,85
18434,72,61
18435,58,72
18436,33,17
18437,60,37
18438,85,17
18439,7,88
18440,9,83
18441,14,82
18442,73,84
18443,76,30
18444,98,98
18445,4,96
18446,8,16
18447,80,96
18448,74,60
18449,52,23
18450,30,18
18451,5,54
18452,25,88
18453,41,36
18454,97,20
18455,27,64
18456,7,1
18457,87,72
18458,73,59
18459,58,90
18460,17,24
18461,6,60
18462,17,68
18463,66,38
18464,64,15
18465,53,35
18466,1,37
18467,83,91
18468,78,61
18469,72,70
18470,60,54
18471,8,73
18472,71,52
18473,33,98
18474,96,63
18475,40,61
18476,51,41
18477,37,7
18478,31,26
18479,89,36
18480,27,92
18481,50,34
18482,60,65
18483,26,73
18484,67,9
18485,55,57
18486,96,84
18487,18,74
18488,45,73
18489,65,3
18490,7,15
18491,68,25
18492,15,20
18493,8,92
18494,3,70
18495,59,83
18496,26,99
18497,98,71
18498,74,20
18499,82,82
18500,36,49
18501,72,35
18502,32,13
18503,73,52
18504,56,8
18505,25,72
18506,67,39
18507,33,62
18508,19,84
18509,39,99
18510,2,15
18511,83,36
18512,60,18
18513,52,7
18514,36,40
18515,91,59
18516,69,30
18517,82,52
18518,1,6
18519,64,24
18520,40,90
18521,55,82
18522,84,2
18523,28,5
18524,100,10
18525,86,72
18526,100,56
18527,32,23
18528,78,21
18529,56,12
18530,71,19
18531,55,27
18532,88,71
18533,31,42
18534,77,98
18535,28,53
18536,63,59
18537,22,65
18538,82,68
18539,25,51
18540,60,86
18541,55,5
18542,66,7
18543,71,37
18544,11,44
18545,71,87
18546,75,98
18547,36,43
18548,29,30
18549,54,26
18550,75,16
18551,4,8
18552,17,93
18553,58,11
18554,74,89
18555,8,44
18556,94,34
18557,19,30
18558,57,44
18559,51,51
18560,53,34
18561,65,17
18562,6,49
18563,58,48
18564,26,45
18565,8,51
18566,86,85
18567,51,34
18568,73,96
18569,86,82
18570,51,42
18571,96,58
18572,21,71
18573,11,13
18574,91,75
18575,42,48
18576,85,59
18577,81,15
18578,54,92
18579,78,74
18580,60,12
18581,6,44
18582,22,94
18583,17,64
18584,11,68
18585,51,47
18586,1,87
18587,85,5
18588,82,6
18589,18,47
18590,8,81
18591,37,74
18592,94,56
18593,66,10
18594,51,33
18595,44,83
18596,73,89
18597,18,60
18598,63,35
18599,81,51
18600,41,93
18601,83,35
18602,27,97
18603,70,38
18604,88,84
18605,92,33
18606,85,15
18607,7,16
18608,4,6
18609,36,60
18610,70,76
18611,59,56
18612,26,37
18613,21,61
18614,67,19
18615,19,41
18616,48,17
18617,88,87
18618,24,42
18619,80,79
18620,95,17
18621,10,53
18622,19,20
18623,74,9
18624,54,4
18625,61,33
18626,10,16
18627,37,25
18628,56,70
18629,48,32
18630,46,17
18631,7,15
18632,58,94
18633,72,5
18634,1,89
18635,86,27
18636,41,6
18637,12,78
18638,72,40
18639,60,63
18640,60,42
18641,95,17
18642,97,99
18643,63,87
18644,19,34
18645,1,61
18646,39,6
18647,38,31
18648,55,64
18649,1,44
18650,23,50
18651,38,96
18652,65,77
18653,6,36
18654,90,27
18655,82,86
18656,37,83
18657,59,4
18658,45,67
18659,61,4
18660,8,71
18661,44,20
18662,35,96
18663,78,2
18664,43,28
18665,54,100
18666,30,34
18667,22,40
18668,85,52
18669,63,9
18670,66,60
18671,66,57
18672,97,38
18673,45,80
18674,53,61
18675,66,0
18676,72,36
18677,72,36
18678,82,32
18679,9,50
18680,83,52
18681,85,38
18682,14,62
18683,30,64
18684,72,35
18685,85,1
18686,13,10
18687,56,64
18688,30,15
18689,3,37
18690,12,44
18691,19,90
18692,59,63
18693,93,7
18694,16,49
18695,64,15
18696,21,4
18697,6,41
18698,47,85
18699,4,21
18700,52,89
18701,75,27
18702,13,22
18703,3,12
18704,85,86
18705,14,39
18706,2,5
18707,55,90
18708,0,62
18709,63,84
18710,49,73
18711,10,10
18712,30,12
18713,95,1
18714,48,13
18715,45,55
18716,98,18
18717,27,1
18718,85,66
18719,18,69
18720,7,44
18721,20,17
18722,53,84
18723,74,7
18724,39,67
18725,46,36
18726,7,71
18727,36,46
18728,96,0
18729,9,96
18730,26,79
18731,64,91
18732,75,51
18733,42,36
18734,76,89
18735,16,89
18736,37,6
18737,11,53
18738,18,87
18739,17,16
18740,18,32
18741,72,34
18742,37,14
18743,73,72
18744,24,82
18745,53,97
18746,75,87
18747,45,49
18748,40,14
18749,49,49
18750,62,49
18751,38,2
18752,19,96
18753,75,47
18754,1,61
18755,90,26
18756,74,20
18757,37,70
18758,31,70
18759,70,100
18760,10,75
18761,66,54
18762,97,24
18763,31,2
18764,65,36
18765,77,44
18766,79,85
18767,40,36
18768,60,71
18769,19,87
18770,64,68
18771,53,26
18772,74,92
18773,48,24
18774,29,0
18775,79,82
18776,10,92
18777,34,63
18778,92,38
18779,26,40
18780,61,46
18781,94,28
18782,34,72
18783,13,30
18784,56,51
18785,72,73
18786,93,0
18787,72,98
18788,0,40
18789,100,53
18790,97,46
18791,74,100
18792,76,95
18793,41,94
18794,27,62
18795,95,32
18796,74,43
18797,2,7
18798,6,94
18799,82,83
18800,5,61
18801,77,35
18802,60,79
18803,86,89
18804,36,85
18805,13,8
18806,21,18
18807,51,39
18808,0,57
18809,26,93
18810,18,3
18811,45,63
18812,38,5
18813,24,51
18814,7,15
18815,28,1
18816,36,32
18817,73,4
18818,21,95
18819,82,60
18820,4,10
18821,80,69
18822,58,84
18823,71,23
18824,30,25
18825,40,97
18826,93,46
18827,61,70
18828,43,20
18829,38,36
18830,33,93
18831,41,37
18832,85,48
18833,49,23
18834,98,28
18835,31,3
18836,31,15
18837,13,72
18838,10,38
18839,35,36
18840,47,54
18841,75,61
18842,45,25
18843,51,53
18844,10,4
18845,62,4
18846,44,65
18847,76,66
18848,66,53
18849,35,73
18850,36,70
18851,75,17
18852,59,42
18853,14,34
18854,67,44
18855,61,73
18856,87,2
18857,61,41
18858,59,81
18859,75,4
18860,27,20
18861,72,9
18862,80,43
18863,91,11
18864,57,95
18865,31,69
18866,69,35
18867,92,28
18868,41,43
18869,18,52
18870,52,33
18871,82,43
18872,30,42
18873,38,24
18874,20,52
18875,31,40
18876,68,25
18877,9,15
18878,87,20
18879,35,18
18880,65,45
18881,84,1
18882,77,29
18883,17,84
18884,60,91
18885,49,94
18886,52,66
18887,11,18
18888,39,9
18889,25,73
18890,87,59
18891,9,57
18892,82,24
18893,87,96
18894,92,9
18895,32,17
18896,1,73
18897,2,37
18898,66,55
18899,42,28
18900,10,36
18901,67,56
18902,64,67
18903,46,65
18904,94,74
18905,12,19
18906,72,52
18907,12,0
18908,24,79
18909,49,92
18910,67,48
18911,67,37
18912,32,49
18913,83,16
18914,77,22
18915,47,89
18916,28,22
18917,29,8
18918,7,36
18919,36,34
18920,49,42
18921,57,76
18922,76,46
18923,83,16
18924,78,63
18925,3,94
18926,42,87
18927,90,57
18928,48,49
18929,35,40
18930,36,56
18931,8,11
18932,67,28
18933,86,87
18934,30,85
18935,36,37
18936,92,26
18937,16,91
18938,52,76
18939,29,75
18940,95,76
18941,36,0
18942,70,100
18943,100,85
18944,58,1
18945,20,85
18946,66,42
18947,66,40
18948,7,58
18949,28,9
18950,88,76
18951,21,27
18952,65,34
18953,34,48
18954,6,77
18955,49,20
18956,33,49
18957,98,9
18958,83,29
18959,11,38
18960,94,3
18961,76,46
18962,98,11
18963,84,85
18964,1,83
18965,26,1
18966,63,20
18967,45,80
18968,51,98
18969,48,58
18970,42,54
18971,93,5
18972,33,21
18973,59,96
18974,84,61
18975,82,99
18976,1,89
18977,98,59
18978,54,44
18979,89,32
18980,95,60
18981,84,9
18982,98,46
18983,60,99
18984,98,45
18985,84,18
18986,91,47
18987,64,100
18988,14,76
18989,7,9
18990,73,5
18991,95,36
18992,66,32
18993,69,66
18994,99,41
18995,86,3
18996,55,38
18997,66,37
18998,37,84
18999,4,37
19000,76,53
19001,94,55
19002,93,92
19003,0,32
19004,44,10
19005,57,9
19006,99,81
19007,84,71
19008,54,64
19009,39,24
19010,8,14
19011,39,97
19012,52,49
19013,91,31
19014,42,60
19015,70,77
19016,52,21
19017,37,17
19018,70,3
19019,10,62
19020,92,31
19021,80,0
19022,100,94
19023,21,12
19024,11,21
19025,37,3
19026,94,95
19027,36,10
19028,0,32
19029,96,60
19030,96,42
19031,91,93
19032,68,53
19033,16,99
19034,8,99
19035,88,63
19036,21,96
19037,36,87
19038,98,17
19039,24,39
19040,34,50
19041,47,90
19042,38,33
19043,29,37
19044,60,88
19045,50,84
19046,70,38
19047,63,14
19048,25,36
19049,22,7
19050,9,17
19051,68,10
19052,5,87
19053,47,59
19054,37,50
19055,7,25
19056,77,8
19057,44,58
19058,54,31
19059,100,48
19060,95,71
19061,74,79
19062,55,2
19063,85,40
19064,49,14
19065,30,52
19066,60,93
19067,41,61
19068,50,99
19069,30,10
19070,85,81
19071,88,4
19072,16,12
19073,25,6
19074,100,39
19075,60,15
19076,68,50
19077,61,20
19078,79,52
19079,32,39
19080,88,16
19081,64,20
19082,61,0
19083,59,44
19084,84,48
19085,3,90
19086,74,57
19087,43,19
19088,51,18
19089,52,55
19090,37,8
19091,55,37
19092,82,84
19093,91,15
19094,7,19
19095,30,87
19096,64,50
19097,3,0
19098,91,30
19099,1,94
19100,59,45
19101,85,85
19102,72,87
19103,2,23
19104,26,52
19105,16,49
19106,66,70
19107,91,25
19108,9,85
19109,70,97
19110,83,9
19111,66,81
19112,82,43
19113,87,69
19114,97,90
19115,9,39
19116,72,81
19117,84,67
19118,31,92
19119,62,62
19120,23,38
19121,38,70
19122,50,76
19123,25,65
19124,29,63
19125,34,77
19126,72,85
19127,9,39
19128,36,54
19129,23,25
19130,56,49
19131,62,30
19132,55,68
19133,17,85
19134,84,2
19135,85,19
19136,7,37
19137,88,43
19138,43,65
19139,19,46
19140,17,50
19141,70,65
19142,55,57
19143,14,8
19144,33,11
19145,93,9
19146,80,3
19147,64,27
19148,24,74
19149,59,73
19150,16,64
19151,99,24
19152,41,72
19153,14,84
19154,48,74
19155,41,16
19156,18,59
19157,54,48
19158,7,44
19159,29,92
19160,10,78
19161,34,9
19162,9,80
19163,7,38
19164,29,4
19165,74,77
19166,61,67
19167,84,62
19168,19,90
19169,77,8
19170,74,44
19171,7,10
19172,5,77
19173,7,76
19174,29,24
19175,49,66
19176,27,56
19177,4,12
19178,24,89
19179,87,28
19180,36,59
19181,4,18
19182,67,75
19183,98,90
19184,64,94
19185,58,19
19186,90,91
19187,28,76
19188,31,76
19189,98,10
19190,6,91
19191,26,74
19192,65,66
19193,32,70
19194,11,1
19195,39,0
19196,100,98
19197,70,78
19198,28,75
19199,16,22
19200,68,67
19201,93,76
19202,5,74
19203,90,5
19204,73,25
19205,69,14
19206,62,3
19207,15,7
19208,12,88
19209,20,75
19210,67,39
19211,13,27
19212,87,30
19213,3,48
19214,76,62
19215,20,41
19216,23,52
19217,35,16
19218,92,80
19219,58,11
19220,82,71
19221,13,56
19222,16,12
19223,73,38
19224,33,19
19225,86,47
19226,61,34
19227,74,51
19228,36,58
19229,82,75
19230,95,30
19231,90,100
19232,67,44
19233,99,44
19234,48,81
19235,48,7
19236,71,45
19237,23,13
19238,49,98
19239,18,88
19240,54,58
19241,52,23
19242,28,64
19243,19,66
19244,40,51
19245,64,66
19246,46,27
19247,20,19
19248,45,59
19249,4,51
19250,57,8
19251,76,99
19252,8,36
19253,14,15
19254,94,20
19255,6,10
19256,39,60
19257,89,8
19258,21,57
19259,93,5
19260,48,87
19261,22,66
19262,55,6
19263,69,9
19264,31,55
19265,38,5
19266,7,92
19267,38,51
19268,91,95
19269,46,10
19270,42,86
19271,80,7
19272,4,52
19273,84,51
19274,29,11
19275,1,45
19276,69,20
19277,70,48
19278,30,20
19279,47,22
19280,5,36
19281,23,37
19282,23,25
19283,68,59
19284,29,29
19285,92,30
19286,73,48
19287,53,27
19288,16,55
19289,81,2
19290,88,62
19291,3,40
19292,5,52
19293,5,82
19294,85,37
19295,78,84
19296,24,49
19297,16,61
19298,12,59
19299,21,52
19300,94,88
19301,36,21
19302,94,52
19303,79,22
19304,79,88
19305,38,82
19306,67,9
19307,25,60
19308,98,1
19309,97,31
19310,5,11
19311,26,82
19312,26,54
19313,17,84
19314,63,67
19315,32,31
19316,13,17
19317,93,17
19318,26,70
19319,50,33
19320,58,58
19321,50,19
19322,21,67
19323,52,76
19324,56,30
19325,24,77
19326,29,93
19327,18,83
19328,13,83
19329,26,25
19330,83,1
19331,76,33
19332,1,7
19333,59,86
19334,80,98
19335,88,78
19336,16,52
19337,10,2
19338,60,47
19339,46,70
19340,95,17
19341,41,63
19342,57,71
19343,85,32
19344,16,20
19345,60,19
19346,33,97
19347,6,100
19348,84,55
19349,52,93
19350,21,84
19351,31,1
19352,60,72
19353,77,76
19354,60,17
19355,99,67
19356,58,47
19357,75,57
19358,73,41
19359,54,57
19360,46,56
19361,42,63
19362,98,21
19363,36,73
19364,88,39
19365,26,17
19366,55,16
19367,50,51
19368,66,61
19369,43,31
19370,56,39
19371,91,68
19372,81,3
19373,23,43
19374,62,53
19375,31,54
19376,97,70
19377,63,76
19378,54,15
19379,21,0
19380,41,1
19381,52,20
19382,86,12
19383,74,4
19384,21,23
19385,13,44
19386,47,43
19387,46,59
19388,2,8
19389,52,97
19390,22,13
19391,95,41
19392,41,1
19393,1,58
19394,73,100
19395,51,55
19396,72,5
19397,60,70
19398,76,72
19399,56,29
19400,94,46
19401,39,18
19402,20,23
19403,87,43
19404,4,71
19405,96,73
19406,19,68
19407,59,5
19408,20,59
19409,59,65
19410,47,29
19411,88,77
19412,67,48
19413,40,54
19414,0,51
19415,21,82
19416,76,30
19417,40,57
19418,75,85
19419,55,96
19420,57,2
19421,5,55
19422,52,33
19423,62,94
19424,20,66
19425,66,27
19426,96,59
19427,58,43
19428,58,19
19429,77,16
19430,60,89
19431,93,24
19432,85,53
19433,24,52
19434,74,80
19435,47,40
19436,40,91
19437,85,70
19438,42,51
19439,52,63
19440,29,84
19441,100,15
19442,49,84
19443,33,85
19444,76,1
19445,95,63
19446,68,29
19447,94,52
19448,82,28
19449,14,96
19450,85,16
19451,78,72
19452,79,36
19453,24,11
19454,77,23
19455,94,57
19456,75,54
19457,71,11
19458,44,9
19459,17,94
19460,58,46
19461,34,46
19462,14,1
19463,52,67
19464,95,9
19465,53,47
19466,8,70
19467,59,84
19468,31,64
19469,3,16
19470,40,53
19471,44,86
19472,96,86
19473,59,100
19474,53,90
19475,17,77
19476,50,78
19477,94,94
19478,16,55
19479,23,53
19480,31,53
19481,63,75
19482,54,62
19483,57,1
19484,40,96
19485,84,68
19486,72,82
19487,43,33
19488,56,63
19489,59,26
19490,48,63
19491,54,96
19492,5,94
19493,44,73
19494,67,80
19495,34,67
19496,84,5
19497,40,52
19498,82,48
19499,52,84
19500,58,6
19501,30,64
19502,51,44
19503,9,34
19504,26,90
19505,9,12
19506,38,50
19507,68,9
19508,15,21
19509,76,57
19510,26,77
19511,85,7
19512,51,9
19513,88,85
19514,69,91
19515,4,27
19516,54,32
19517,70,67
19518,11,74
19519,33,37
19520,84,62
19521,19,96
19522,87,76
19523,81,48
19524,60,77
19525,96,79
19526,25,64
19527,88,70
19528,20,21
19529,32,57
19530,23,1
19531,13,18
19532,95,55
19533,27,49
19534,21,53
19535,65,56
19536,17,31
19537,48,10
19538,0,10
19539,50,23
19540,56,14
19541,51,47
19542,34,56
19543,18,15
19544,1,39
19545,0,15
19546,5,45
19547,92,57
19548,32,48
19549,79,70
19550,39,13
19551,10,86
19552,5,66
19553,47,81
19554,27,85
19555,20,75
19556,17,35
19557,7,59
19558,62,62
19559,58,95
19560,69,57
19561,74,47
19562,3,31
19563,24,29
19564,76,75
19565,71,33
19566,86,56
19567,28,83
19568,57,68
19569,52,77
19570,45,91
19571,57,99
19572,74,56
19573,23,38
19574,55,99
19575,58,56
19576,39,45
19577,80,78
19578,97,61
19579,36,82
19580,15,85
19581,50,16
19582,24,17
19583,75,36
19584,39,76
19585,37,98
19586,55,28
19587,46,12
19588,85,2
19589,89,21
19590,3,68
19591,93,31
19592,0,40
19593,81,52
19594,53,78
19595,75,84
19596,4,5
19597,34,39
19598,95,75
19599,49,42
19600,53,11
19601,31,39
19602,52,23
19603,44,75
19604,96,41
19605,28,47
19606,95,14
19607,71,20
19608,11,64
19609,78,9
19610,69,21
19611,87,77
19612,93,75
19613,35,85
19614,73,77
19615,45,94
19616,93,96
19617,62,70
19618,11,20
19619,60,41
19620,25,7
19621,13,72
19622,11,95
19623,85,16
19624,29,40
19625,59,75
19626,89,36
19627,83,86
19628,20,54
19629,55,42
19630,23,70
19631,45,63
19632,43,77
19633,74,18
19634,46,29
19635,17,10
19636,72,36
19637,32,38
19638,17,57
19639,43,40
19640,3,44
19641,22,56
19642,72,30
19643,79,33
19644,69,6
19645,51,72
19646,74,8
19647,72,60
19648,63,87
19649,4,95
19650,29,56
19651,24,24
19652,42,25
19653,35,54
19654,20,43
19655,44,50
19656,53,70
19657,94,47
19658,17,33
19659,40,34
19660,48,10
19661,27,70
19662,30,8
19663,58,2
19664,71,73
19665,75,43
19666,5,98
19667,91,81
19668,74,85
19669,87,68
19670,88,89
19671,50,41
19672,90,55
19673,71,64
19674,43,48
19675,74,74
19676,2,55
19677,62,39
19678,57,35
19679,32,32
19680,29,38
19681,53,34
19682,29,18
19683,10,76
19684,30,54
19685,17,19
19686,100,92
19687,93,30
19688,12,45
19689,41,39
19690,46,62
19691,83,61
19692,60,3
19693,18,23
19694,49,25
19695,91,15
19696,72,79
19697,97,71
19698,25,6
19699,45,79
19700,48,18
19701,46,64
19702,44,0
19703,80,48
19704,93,82
19705,37,26
19706,49,71
19707,37,75
19708,90,96
19709,39,83
19710,0,71
19711,89,30
19712,28,12
19713,65,43
19714,40,79
19715,9,26
19716,56,64
19717,65,76
19718,49,16
19719,63,93
19720,67,43
19721,91,12
19722,73,92
19723,64,66
19724,92,40
19725,70,75
19726,0,95
19727,40,85
19728,99,33
19729,5,90
19730,53,85
19731,91,51
19732,59,6
19733,55,45
19734,55,33
19735,67,45
19736,33,27
19737,67,52
19738,97,84
19739,17,78
19740,9,58
19741,34,29
19742,44,45
19743,63,1
19744,3,58
19745,10,35
19746,46,93
19747,10,98
19748,21,77
19749,25,24
19750,24,45
19751,48,77
19752,90,88
19753,28,10
19754,11,100
19755,37,47
19756,42,7
19757,94,44
19758,5,63
19759,13,19
19760,46,39
19761,11,51
19762,22,32
19763,62,29
19764,79,8
19765,11,80
19766,59,7
19767,67,85
19768,33,0
19769,49,11
19770,54,85
19771,94,28
19772,27,91
19773,39,43
19774,59,97
19775,8,69
19776,40,55
19777,62,91
19778,18,58
19779,45,40
19780,49,43
19781,84,96
19782,7,28
19783,23,46
19784,47,13
19785,85,8
19786,98,95
19787,71,5
19788,30,74
19789,47,91
19790,9,47
19791,10,71
19792,37,26
19793,51,62
19794,20,79
19795,45,42
19796,48,18
19797,72,50
19798,83,45
19799,20,26
19800,31,61
19801,32,58
19802,5,16
19803,27,62
19804,98,52
19805,35,35
19806,1,57
19807,10,93
19808,22,98
19809,42,96
19810,80,61
19811,67,77
19812,91,88
19813,22,60
19814,21,63
19815,95,84
19816,2,16
19817,34,92
19818,50,55
19819,40,100
19820,50,78
19821,36,95
19822,62,78
19823,5,96
19824,25,78
19825,86,5
19826,6,18
19827,63,82
19828,28,84
19829,40,20
19830,94,65
19831,5,74
19832,47,97
19833,84,39
19834,6,77
19835,40,27
19836,88,22
19837,21,26
19838,1,44
19839,56,14
19840,14,72
19841,50,23
19842,97,70
19843,7,20
19844,87,98
19845,30,37
19846,35,44
19847,77,9
19848,21,18
19849,0,80
19850,48,68
19851,98,86
19852,81,63
19853,99,20
19854,45,20
19855,45,76
19856,64,3
19857,32,17
19858,58,11
19859,65,98
19860,43,15
19861,85,56
19862,16,70
19863,66,23
19864,40,29
19865,24,39
19866,34,10
19867,89,40
19868,91,17
19869,17,18
19870,100,80
19871,16,91
19872,79,47
19873,14,53
19874,7,51
19875,35,36
19876,32,79
19877,52,25
19878,94,97
19879,72,8
19880,39,7
19881,78,9
19882,81,1
19883,23,97
19884,13,73
19885,73,45
19886,97,73
19887,22,22
19888,70,1
19889,13,72
19890,28,86
19891,92,43
19892,67,98
19893,0,3
19894,16,73
19895,96,77
19896,4,93
19897,29,62
19898,37,98
19899,52,41
19900,54,17
19901,69,75
19902,18,22
19903,89,42
19904,72,47
19905,35,76
19906,18,4
19907,100,58
19908,11,68
19909,75,98
19910,6,30
19911,38,71
19912,27,83
19913,46,65
19914,54,57
19915,32,27
19916,41,93
19917,35,25
19918,50,85
19919,2,5
19920,9,61
19921,63,75
19922,21,21
19923,72,20
19924,68,99
19925,17,5
19926,89,31
19927,95,29
19928,29,97
19929,89,12
19930,99,60
19931,36,25
19932,49,80
19933,29,94
19934,17,77
19935,6,67
19936,84,48
19937,41,35
19938,84,11
19939,70,1
19940,19,33
19941,24,32
19942,23,27
19943,84,19
19944,71,21
19945,28,63
19946,78,47
19947,50,60
19948,60,18
19949,42,88
19950,42,40
19951,13,1
19952,57,70
19953,26,33
19954,63,57
19955,9,75
19956,67,99
19957,65,98
19958,69,50
19959,29,67
19960,65,48
19961,1,92
19962,11,1
19963,20,10
19964,54,54
19965,81,17
19966,48,0
19967,93,94
19968,24,30
19969,41,19
19970,73,30
19971,25,52
19972,25,94
19973,80,44
19974,36,9
19975,31,18
19976,34,16
19977,97,16
19978,85,64
19979,69,38
19980,62,88
19981,32,45
19982,50,96
19983,86,93
19984,4,86
19985,50,77
19986,46,65
19987,15,43
19988,39,56
19989,47,31
19990,40,66
19991,60,13
19992,95,25
19993,4,86
19994,36,89
19995,5,58
19996,63,66
19997,62,90
19998,13,91
19999,42,39
20000,46,70
20001,12,69
20002,68,42
20003,14,23
20004,71,91
20005,3,84
20006,19,45
20007,67,75
20008,43,83
20009,1,19
20010,90,31
20011,28,38
20012,5,78
20013,12,30
20014,5,97
20015,63,39
20016,75,90
20017,66,10
20018,27,41
20019,17,49
20020,50,12
20021,37,90
20022,25,25
20023,38,74
20024,82,95
20025,1,68
20026,48,22
20027,74,8
20028,90,0
20029,2,92
20030,66,96
20031,72,85
20032,29,37
20033,77,99
20034,27,39
20035,40,16
20036,74,83
20037,91,66
20038,32,89
20039,46,93
20040,28,30
20041,68,84
20042,18,70
20043,18,46
20044,55,79
20045,76,75
20046,2,28
20047,77,63
20048,55,24
20049,44,70
20050,23,65
20051,93,85
20052,70,100
20053,15,38
20054,74,34
20055,10,59
20056,8,28
20057,80,80
20058,83,38
20059,78,30
20060,82,41
20061,58,21
20062,77,94
20063,88,37
20064,16,73
20065,14,63
20066,76,92
20067,56,54
20068,86,14
20069,12,18
20070,63,6
20071,29,65
20072,5,85
20073,17,26
20074,70,32
20075,6,68
20076,41,21
20077,10,51
20078,82,11
20079,1,11
20080,97,63
20081,49,80
20082,22,84
20083,41,75
20084,2,73
20085,97,78
20086,69,33
20087,34,60
20088,85,95
20089,78,14
20090,55,40
20091,47,66
20092,59,12
20093,87,15
20094,43,21
20095,20,16
20096,83,55
20097,8,45
20098,78,6
20099,4,69
20100,99,72
20101,86,49
20102,45,38
20103,14,86
20104,77,54
20105,64,50
20106,65,43
20107,2,54
20108,28,84
20109,5,53
20110,64,49
20111,55,1
20112,99,46
20113,26,57
20114,23,40
20115,39,39
20116,24,33
20117,39,35
20118,88,23
20119,34,32
20120,26,17
20121,95,91
20122,1,35
20123,20,66
20124,44,98
20125,5,6
