full_name,author_id
Gustav Meyrink,3419
Lisa Genova,3420
Tom Burkett,3421
John Dickie,3422
Joshua George,3423
Georgy Ter-Stepanyan,3424
Լիա Սարգսյան,3425
Կարինա Վիվի Նաջարյան,3426
Գոհար Ռշտունի,3427
Marie Curie,3428
Ashot Melkonyan,3429
Karine Khachaturyan,3430
Tatyana Muromtseva-Saarbekova,3431
Lorna Touryan Miller,3432
Cemalettin Taskiran,3433
Paul Henry Mussen,3434
Edward Tick,3435
Artak Ghazaryan,3436
Rita Alikhanyan,3437
H.E. Karyan,3438
Karen Cheng,3439
Katie Viggers,3440
Derren Brown,3441
Harriet Worsley,3442
Izye Tan,3443
Susan Pack,3444
Alison Nieder,3445
Jürgen Müller,3446
Frank Zöllner,3447
Ellen von Unwerth,3448
Valerie Steele,3449
Christian Habermeier,3450
Charlotte & Peter Fiell,3451
Susanne Deicher,3452
Gloria Koenig,3453
Britta Benke,3454
Andrea Kettenmann,3455
Garik Galstyan,3456
Ashkhunj Poghosyan,3457
Astghik Nadiryan,3458
Sirarpi Karapetyan,3459
Vahagn Dilbaryan,3460
Tigran Paskevichyan,3461
Aram Avetis,3462
Yeznik Koghbatsi,3463
John Ceho,3464
Jonti Havley,3465
Leslie Parns,3466
Hatiye Garip,3467
Geraldine Cole,3468
Gonja Mine Celik,3469
Lois Lowry,3470
Lusine Dallakyan,3471
Karlen Danielyan,3472
Lusine Mkhitaryan,3473
Archil Kikodze,3474
Sargis Alaverdyan,3475
Ashot Arevshatyan,3476
Lilit Hakobyan,3477
Ervand Lalayan,3478
Rhiannon Paget,3479
Ernst Rebel,3480
Rainer Metzger,3481
Alexandra Kolossa,3482
Adele Schlombs,3483
Gilles Neret,3484
Christof Thoenes,3485
Michael Bockemuhl,3486
Peter Feist,3487
Ian Kennedy,3488
Norbert Schneider,3489
Charlotte Fiell;Peter Fiell,3490
Gilbert Lupfer;Paul Sigel,3491
Paul Levitz,3492
Frank Zollner;Johannes Nathan,3493
Jean Claude Gautrand,3494
Harry Benson,3495
Luc Sante,3496
Eddie Stern;Swami Chidanand Saraswatiji,3497
Giovanni Fanelli,3498
Stefan Fischer,3499
Joachim Berendt,3500
Barbara Lamprecht;Julius Shulman,3501
Sabine Arque,3502
Bruce Brooks Pfeiffer,3503
Ingo Walther;Rainer Metzger,3504
Rob Ford,3505
Johannes Fiebig,3506
Jessica Hundley;Johannes Fiebig;Marcella Kroll,3507
Martin Harrison,3508
Masao Furuyama,3509
Eduard Babayan,3510
Maria Antonietta Crippa,3511
Karl Schutz,3512
Alex Kerr;Kathy Arlyn Sokol,3513
Eleanor Nairne,3514
Francesco Spampinato,3515
Armen Stepanyan,3516
Olga Cherednichenko,3517
Lia Avetisyan,3518
Vano Siradeghyan,3519
Tigran Sahakyan,3520
Melo,3521
Meliq Hakobyan,3522
Thomas Aquinas,3523
Timur Tazhetdinov,3524
Paul Richardson,3525
Svetlana Ivanova,3526
Sarvepalli Radhakrishnan,3527
Francis Ford Coppola,3528
Jesse McCann,3529
Dustin Weaver,3530
Adam Glass,3531
Brandon Montclare,3532
Aleksandr Irvin,3533
Greg Pak,3534
Mizuna Kuwabara,3535
Botsi Chzhan,3536
Ron Fry,3537
Pyotr Ershov,3538
Nick Perumov,3539
Fazil Iskander,3540
Michael Dobbs,3541
Konstantin Dushenko,3542
Fedor Knorre,3543
Mitchell Zukoff,3544
Lyudmila Konstantinova,3545
Elena Soltovets,3546
Evgeniya Tkachenko,3547
Tatyana Chernositova,3548
Lina Echeverria,3549
Olga Aleksandrova,3550
Vitaly Gubarev,3551
Vasily Shukshin,3552
Rod Judkins,3553
Henry Fielding,3554
Christopher Hili,3555
Sue Becklake,3556
Camilla Beduayer,3557
Kat Smutz,3558
Victor Lunin,3559
Federico Andahazi,3560
Christine Sagnier,3561
Penelope Lively,3562
Vladimir Malov,3563
Isaac Babel,3564
Ruth Brocklehurst,3565
Kenko-hoshi,3566
Marissa Meyer,3567
Anna Moroz,3568
Randy Stradley,3569
Ksenia Dragunskaya,3570
Anastasia Lavorenko,3571
Patricia Wentworth,3572
Natalia Nyankovskaya,3573
Lauren Weisberger,3574
Jeremy Barlow,3575
Maxim Gureev,3576
Lev Kassil,3577
Francesco Guerrazzi,3578
Charles Gati,3579
Martha Debusch,3580
Aleksandr Nemirovsky,3581
Daniela Ganek,3582
Daniel Odier,3583
Rafael Sabatini,3584
Henry Haggard,3585
Georgy Rozov,3586
Courtney Sullivan,3587
Igor Oleynikov,3588
Maxim Nedyakin,3589
Byron Sharp,3590
Bob Phifer,3591
Richard Barnett,3592
Kristen Robson,3593
Susan Mays,3594
Roseley Goldberg,3595
Thomas Piketty,3596
Marie Arntzen,3597
David Hockney,3598
Bozena Nemtsova,3599
Jean-Marie Gustave Leclesio,3600
Emily Giffin,3601
Eoin Colfer,3602
Michel Maandag,3603
Brendan Simms,3604
Barbara Takman,3605
Mikhail Plyatskovsky,3606
Takemiya Keiko,3607
Alexandra Brushtein,3608
Լիլյա Նոսովա,3609
Tatiana de Rosnay,3610
Sadie Chesterfield,3611
Robert Gates,3612
Steve Beling,3613
Michael Moorcock,3614
Leonie Pratt,3615
Diana Peterfreund,3616
Joseph Fink,3617
Sasha Chorny,3618
Helen Fielding,3619
Lim Dall-Young,3620
Laura Kamburnak,3621
Maria Bozzi,3622
Sally Morgan,3623
Robert Pirsig,3624
Pelam Grenville Woodhouse,3625
Anne Bronte,3626
Vladimir Korolenko,3627
Oscar Pantokha,3628
Paul Krugman,3629
Stieg Larsson,3630
Sayid Kurban,3631
Robert Heinlein,3632
Ian Crofton,3633
Irina Popova,3634
Michael Mikalko,3635
Marianna Alferova,3636
Nikolay Gumilev,3637
Mary Stewart,3638
Audrey Niffenegger,3639
Simon Tudhope,3640
Ian Graham,3641
Evgeniya Shafranova,3642
Donald Thomas,3643
Gabriel Troepolsky,3644
Penny Worms,3645
Grace Kelly,3646
Natalia Zakheim,3647
Elena Ananyeva,3648
Tatyana Krizhanovskaya,3649
Natalia Tuchina,3650
Carl Anderson,3651
Bret Ellis,3652
Amy Silver,3653
Zinaida Pasternak,3654
Max Bazerman,3655
Jessica Hagy,3656
Luc Besson,3657
Robert Blackville,3658
Sergey Aksakov,3659
Michael Moritz,3660
Olga Uzorova,3661
Anna Martinetti,3662
Alan Alexander Milne,3663
Allan Fromme,3664
Robert Crais,3665
Boris Polevoy,3666
Tom Chatfield,3667
Dominic McIver Lopes,3668
Edward Allen,3669
Frank Ching,3670
Alina Wheeler,3671
Andrew Hershberger,3672
Robert Young,3673
Xiangming Chen,3674
Juhani Pallasmaa,3675
Harry Francis Mallgrave,3676
Gregory Andrusz,3677
Anthony Kenny,3678
Richard Gray,3679
Peter Jackson,3680
Brian Solis,3681
Antonietta Di Pietro,3682
Wendy Foster,3683
A. K. Pradeep,3684
Jon Gordon,3685
Bruno A. Cayoun,3686
William Adams,3687
Karin Kukkonen,3688
Margreet Kwakernaak,3689
Jonathan Wright,3690
Jennifer Herman,3691
Susana Wald,3692
Deborah Stevenson,3693
Jim Bennett,3694
Judy Apps,3695
Ondrej Hrobak,3696
Kristina Bażynski,3697
Bini Adamchak,3698
Salim Mokaddam,3699
Ronan Decalan,3700
Mariam Ank,3701
Jan Bajtlik,3702
Mikhayil Yasnov,3703
Harriet Russell,3704
Valentin Kataev,3705
Alexander Vvedensky,3706
Sybil Gordon Kantor,3707
David Graeber,3708
Ahmet Hamdi Tanpınar,3709
Siegfried Krakauer,3710
Peggy Guggenheim,3711
Bruce Altshuler,3712
Idema Johan,3713
Ernst Junger,3714
Judith Butler,3715
Andrew Solomon,3716
Gert Lovink,3717
Christian Kracht,3718
Richard Kostelyanets,3719
Francois Jullien,3720
Walter Gropius,3721
Antje Schrupp,3722
James Whistler,3723
David Mamet,3724
Eduard Limonov,3725
Hugh Raffles,3726
Herbert Reed,3727
Eduardo Viveiros de Castro,3728
Jorge Carrion,3729
Daniel Schenpflug,3730
Michael Charlesworth,3731
Vladimir Levashov,3732
Victor Agamov-Tupitsin,3733
Steffen Kverneland,3734
Jonathan Glency,3735
Susan Woodford,3736
Lee Cheshire,3737
David Duncan,3738
Kyung'an,3739
Olesya Turkina,3740
Nikolay Tarabukin,3741
Norman Mailer,3742
Richard Barbruck,3743
George Adrian,3744
James Elkins,3745
Michael Baskar,3746
Petra Hardt,3747
Pascal Gielen,3748
Benjamin Graham,3749
William Indick,3750
Hansjorg Schertenleib,3751
Timur Vermes,3752
Atabek Khnkoyan,3753
Vahan Hovhannisyan,3754
Rainer Koethe,3755
Walter Flemer,3756
Rainer Crummenerl,3757
Thomas Brandenburg,3758
Henrik Lurs,3759
Dennis Lehane,3760
Alan Foster,3761
Michael Blake,3762
Janet Fitch,3763
Ruth Rendell,3764
Jeff Johns,3765
Mark Vaz,3766
Nathaniel Philbrick,3767
Ransom Riggs,3768
Mark Helprin,3769
Leonid Leonov,3770
Mark Watney,3771
Michael Punke,3772
Andrew Hodges,3773
Laurel Hamilton,3774
Alex Leslie,3775
Lissa Price,3776
Daniel Wilson,3777
Justin Hill,3778
Chase Owen,3779
Don Winslow,3780
Irina Muravyeva,3781
Marina Efiminyuk,3782
Vladimir Pershanin,3783
Tonino Benacquista,3784
Simon Scarrow,3785
Danny Heath,3786
Dmitry Rus,3787
Lewis Wallace,3788
Christopher Golden,3789
Lev Kolodny,3790
Aleksander Sever,3791
Joseph Delaney,3792
David Houston,3793
Sergey Aldonin,3794
Bryan Cogman,3795
Erica James,3796
Amy Sohn,3797
Maxim Khorsun,3798
Vadim Tushin,3799
Elena Khaetskaya,3800
Drew Karpyshin,3801
John Jackson Miller,3802
Timothy Zahn,3803
George Lucas,3804
Robert Salvatore,3805
Terry Brooks,3806
Adam Gidwitz,3807
Kirsten White,3808
Evgeniya Mikulina,3809
Lily St. Crow,3810
Manna Takahashi,3811
Kazuhiro Fujitaki,3812
Masamori Endo,3813
Kojima Hiroyuki,3814
Lee Bermejo,3815
Grant Morrison,3816
Abby Bernstein,3817
Garegin Zakoyan,3818
Tigran Petrosyan,3819
Arnold van de Laar,3820
Taron Simonyan,3821
Marcus Tullius Cicero,3822
David Glover,3823
Grigor Gurzadyan,3824
Elda Grin,3825
Ulrich Hub,3826
Claude Roy,3827
Kristine Mkrtchyan,3828
Sue Mongredien,3829
Khachik Badikyan,3830
Jean-Jacques Rousseau,3831
Nver Virabyan,3832
Cressida Cowell,3833
Vardan Atoyan,3834
Samson Avetian,3835
Joke van Leeuwen,3836
Armen Kyurkchyan,3837
Lusine Shahnazaryan,3838
Robert Kocharyan,3839
Christian Laval,3840
Olga Tilkes,3841
Mika Mulluaho,3842
Dominic Bush,3843
Janos Terey,3844
Andrey Shary,3845
Natalia Golitsyna,3846
Vagrich Bakhchanyan,3847
Vladimir Druk,3848
Alexander Kluge,3849
Evgeny Dobrenko,3850
Vladimir Zabrodin,3851
Sergey Anashkin,3852
Alexander Yakobidze-Gitman,3853
Natalia Karuzova,3854
Dmitry Prigov,3855
Ravin Connell,3856
Nikolay Melnikov,3857
Oksana Gavrishina,3858
Daria Zhurkova,3859
Christopher Bruard,3860
Lucan Medlar,3861
Jennifer Crake,3862
David Herlihey,3863
Alexandre Grimod de La Reynire,3864
Pierre-Michel Bertrand,3865
Jean-Claude Bologna,3866
Philippe Ares,3867
Karin Johannison,3868
Yulia Yakovleva,3869
Vincent Decombe,3870
Yves Bonnefoy,3871
Dominique Guillo,3872
Robert Darnton,3873
Andreas Shenle,3874
Sebastian Conrad,3875
Oleg Shestoperov,3876
Aleksandra Urakova,3877
Rosina Nezhinskaya,3878
Andrey Krusanov,3879
Valentina Polukhina,3880
Aleksandr Filyushkin,3881
Evgeny Komarovsky,3882
Elizabeth Taylor,3883
John le Carre,3884
Joby Warrick,3885
Sergey Kaledin,3886
Eduardo Mendoza,3887
Jean-Paul Belmondo,3888
Marion Zimmer Bradley,3889
Maya Kucherskaya,3890
Christopher Buckley,3891
Williams John,3892
Edgar Lawrence Doctorow,3893
Janet Winterson,3894
Elena Yakovich,3895
Maurice Maeterlinck,3896
Lara Vapnyar,3897
Andrea Pirlo,3898
Ernest Klein,3899
Choderlo de Laclos,3900
Johann Arndt,3901
Charles Pallister,3902
Michel Platini,3903
Colin Harrison,3904
Rinat Valiullin,3905
Sergey Kara-Murza,3906
Robert Howard,3907
Arnold Toynbee,3908
Alexander Sviyash,3909
Aleksey Lagutenkov,3910
Samanta Schweblin,3911
John Wyndham,3912
Jamie Vardy,3913
Christine Feret-Fleury,3914
Elizabeth George,3915
Edward Bulwer-Lytton,3916
James Rollins,3917
Romain Gary,3918
William Morris,3919
Judy Carter,3920
Karl Proffer,3921
Mike Tyson,3922
Aeschylus,3923
Richard Collingridge,3924
Barry Denenberg,3925
Roger Hargreaves,3926
Vicki Gausden,3927
Agnieszka Biskup,3928
Rebecca Patterson,3929
Sarah Woods,3930
Frank Harris,3931
Patricia Rieff Anawalt,3932
Alan Sugar,3933
Jay Bonansinga,3934
Dame Vera Lynn,3935
Emma Callery,3936
Robert Service,3937
Martin Smith,3938
Daniela Santos Quartino,3939
J. Randy Taraborrelli,3940
Christopher Priest,3941
Adrian Mourby,3942
Ehsan Masood,3943
Rio Ferdinand,3944
Fannie Flagg,3945
Joseph Conrad,3946
John Harris,3947
Leigh Keily,3948
Pele,3949
James Patterson,3950
Tim Hill,3951
Maria Cinta Marti,3952
David Remnick,3953
Alain Silver,3954
Paolo Mereghetti,3955
Helmut Borsch-Supan,3956
Anja Eichler,3957
Matthew K. Manning,3958
Maurice Zolotow,3959
Philip Davies,3960
Marcus Luttrell,3961
Steve J. Sherman,3962
Khloe Kardashian,3963
Barrington Barber,3964
Tony Iommi,3965
Hunter S. Thompson,3966
Alex Rawlings,3967
Charles Belfoure,3968
Russ Thorne,3969
Jane Rogoyska,3970
Lawrence Stoller,3971
Keir Radnedge,3972
Tom Lubbock,3973
Donald Spoto,3974
Greg Sestero,3975
Charles Margetts,3976
Guillem Balague,3977
Patricia Andrew,3978
Chris Mitchell,3979
Aurelie Drouet,3980
John Bowker,3981
Martina Padberg,3982
Kayte Terry,3983
Claudia Martinez Alonso,3984
Barry Stone,3985
Sue Dobson,3986
Tatyana Garmash-Roffe,3987
Anna Knyazeva,3988
Daria Dontsova,3989
Anna Litvinova,3990
Daria Desombre,3991
Natalia Alexandrova,3992
Olga Volodarskaya,3993
Daria Kalinina,3994
Jeffrey Young,3995
David Baldacci,3996
Marina Serova,3997
Anthony William,3998
Evgeniya Mikhailova,3999
Mariana Serova,4000
Evgeny Sukhov,4001
Katerina Sycheva,4002
Harry Seidler,4003
Michel Francis,4004
Fionnuala Kearney,4005
Marina Komarova,4006
Konstantin Zabolotny,4007
Dyken Van,4008
Agnes Ravatn,4009
Alen Stiven,4010
Tessa Dare,4011
Jennifer McQuiston,4012
Dora Heldt,4013
Anna Malysheva,4014
Svetlana Kazakova,4015
Karolina Ericsson,4016
Lesia Cornwall,4017
Theresa Romain,4018
Caitlin Bitner Roth,4019
Valerie Bowman,4020
Celeste Bradley,4021
Julia Ann Long,4022
Monica McCarthy,4023
Aleksandr Tikhonov,4024
Vanessa Kelly,4025
Karen Hawkins,4026
Tatyana Lugantseva,4027
Sarah Shepard,4028
Elena Mikhalkova,4029
Nicole Michaels,4030
Laureline McGee,4031
Lisa Scottolini,4032
Jane Krentz,4033
Natalia Solntseva,4034
Julia Long,4035
Eloisa James,4036
Amelia Grey,4037
Sharon Page,4038
Damon Galgut,4039
Yuzan Daidoji,4040
Ingmar Bergman,4041
David Wallace,4042
Tom Feller,4043
Roy Jenkins,4044
Alan Brinkley,4045
Gordon Ramsay,4046
Marisha Pessl,4047
Gertrude Stein,4048
Publius Ovidius,4049
John Keats,4050
Virgil,4051
Kurban Sayid,4052
Anne Perry,4053
Paul Durand-Ruel,4054
Pavel Krusanov,4055
Derek Thompson,4056
Robert Ashton,4057
Bruno Jarrosson,4058
David Kherdian,4059
Charlotte Uhlenbroek,4060
Michael Bright,4061
Alisa Ganieva,4062
Edward Lear,4063
Washington Irving,4064
Ray Fisman,4065
Julia Stewart,4066
Carol Birch,4067
Vasily Grossman,4068
Boris Vian,4069
Helen DeWitt,4070
Yuriy Koval,4071
Charles de Coster,4072
Dominic Smith,4073
Sean Connery,4074
Dave McKean,4075
Mikhail Saltykov-Shchedrin,4076
Nadezhda Teffi,4077
Prosper Merimee,4078
Grigory Danilevsky,4079
Pamela Clark Keog,4080
Howard Jacobson,4081
Neil Cross,4082
Robertson Davis,4083
Jean de Lafontaine,4084
Edmond Rostand,4085
Gennady Snegirev,4086
Barbara Citver,4087
Veniamin Kaverin,4088
Emma Garcia,4089
Francesco Fioretti,4090
Diane Enriquez,4091
Napoleon Bonaparte,4092
Dmitry Merezhkovsky,4093
Marie Madeleine de La Fayette,4094
Miguel Sihuco,4095
Gabriele D'Annunzio,4096
Ting Morris,4097
Yuri Tinyanov,4098
Maximilian Voloshin,4099
Alfred de Musset,4100
Aleksey Mitrofanov,4101
Joseph Kessel,4102
Afanasy Fet,4103
Ilya Ehrenburg,4104
Alphonse Daudet,4105
Ekaterina Dashkova,4106
Ann Radcliffe,4107
Leonid Panteleev,4108
Satoshi Azuchi,4109
Ivan Barkov,4110
Nikolay Erdman,4111
John Boynton Priestley,4112
Kevin Grevier,4113
Sandra Brown,4114
Louis Rennison,4115
Mary Begin,4116
Greg Keyes,4117
Aleksandr Radishchev,4118
Anna Avanesyan,4119
Gayane Terzyan,4120
Rita Khachatryan,4121
Boleslaw Prus,4122
Philippa Gregory,4123
Sibylle Lewitscharoff,4124
Armen Sargsyan,4125
L. K. Muradyan,4126
Lems Nersisyan,4127
Flora Grigoryan,4128
Armen Petrosyan,4129
Hovhannes Shiraz,4130
David Ghazaryan,4131
Varuzhan Voskanyan,4132
Anna Enquist,4133
Richard Powers,4134
Sophie Kinsella,4135
Jennifer Niven,4136
Paul McCartney,4137
MaryBeth Keane,4138
Michael Pollan,4139
Matthew Walker,4140
Chinua Achebe,4141
Art Spiegelman,4142
Donna Tartt,4143
Mandy Archer,4144
Brandon Terrell,4145
Laurie S. Sutton,4146
Maureen Hill,4147
Nicholas Thomas,4148
Garry Kasparov,4149
Jassy Davis,4150
Ronan Farrow,4151
Ford Madox Ford,4152
Catherine Gray,4153
Richard Ferguson,4154
Al Cimino,4155
William Boyd,4156
J. H. Williams,4157
George Perez,4158
Nicholas Carr,4159
Brian Innes,4160
John Dunne,4161
Simon Pulleyn,4162
Alfred Lord Tennyson,4163
Peter Hince,4164
Ian Macdonald,4165
Sean Martin,4166
Merlin Coverley,4167
Wil Tirion,4168
Phil Collins,4169
Neville Astley,4170
Rebecca Gerlings,4171
Shirley Jackson,4172
Jean Rhys,4173
Barbara Pease,4174
Sarah Ockwell-Smith,4175
Patrick Ness,4176
Paul Roland,4177
Philipp Meyer,4178
Tom Angleberger,4179
Peter Stanford,4180
Mark Crilley,4181
Mike Gunton,4182
Andrew Brodie,4183
Benjamin Wild,4184
Jody Revenson,4185
Ramin Zahed,4186
Chris Dickason,4187
Guy Campbell,4188
Steven Levitsky,4189
Jimmy Palmiotti,4190
Charlotte Rivers,4191
Victoria Harrison,4192
Nigel Dobbyn,4193
Naomi Whittel,4194
Tina Barrett,4195
Vishvapani Blomfield,4196
Amanda Hamilton,4197
Carolyn Bain,4198
Kate Daubney,4199
Jeffery Eugenides,4200
Edward Luce,4201
Bret Easton Ellis,4202
Clive Gifford,4203
Victoria Taylor,4204
Julia March,4205
Mary Hoffman,4206
James Mackay,4207
Scott Lobdell,4208
Marsham,4209
Tree Carr,4210
Daniel Limon,4211
John Marlowe,4212
Noel Janis-Norton,4213
Adrian Goldsworthy,4214
William S. Burroughs,4215
Anthony Bourdain,4216
Philippe Margotin,4217
Ron Stallworth,4218
Len Wein,4219
J. Michael Straczynski,4220
Emma Macdonald,4221
Bang Bang,4222
James Robinson,4223
Aaron Tan,4224
Elizabeth Fullerton,4225
Gill Harvey,4226
Kate Hawkings,4227
Caroline Bretherton,4228
Jonathan Eig,4229
Linda Bailey,4230
Larry Ball,4231
Victor McQueen,4232
Patricia Dunker,4233
Catherine Keno,4234
Michael Allabi,4235
Hannah Watson,4236
Claire Phillips,4237
Franck Thilliez,4238
Sylvie Forestier,4239
Pierre Provoyer,4240
David Bellos,4241
Louise Walters,4242
Anna Starmer,4243
Tess Gerritsen,4244
Michael Marshall,4245
Sara Bartlett,4246
Catherine Malandrino,4247
Peter Guy,4248
Jonathan Dee,4249
Donato Carrisi,4250
Agota Kristof,4251
Carol Grafton,4252
Igor Sukhikh,4253
Louise Penny,4254
Carlos Somosa,4255
Douglas Preston,4256
Hans Jakob Christoffel Grimmelshausen,4257
Hedvig Montgomery,4258
Stuart Turton,4259
Oscar Ratti,4260
Andrey Sakharov,4261
Jeffrey Deaver,4262
Valerie Drouet,4263
Barbara Ehrlich-White,4264
Clementine Donnen,4265
Paul Bocuse,4266
Antonia Susan Bayette,4267
Mikhayil Epstein,4268
Robert Kaplan,4269
Poul Anderson,4270
Linda Miller Nicholson,4271
Edward St Aubyn,4272
Dacher Keltner,4273
Elizabeth Loftus,4274
Andrey Vulf,4275
Martin Pachner,4276
Donald Thompson,4277
Antonia Bayette,4278
Carey Fortin,4279
Venedikt Yerofeyev,4280
Lini Lauren,4281
Boris Johnson,4282
Wendy Williams,4283
Maya Baraka-Nyuk,4284
Joan Robinson,4285
Kim Farnell,4286
Augustine of Hippo,4287
Andrew Wilson,4288
James Sebenius,4289
Josh Sims,4290
Isabelle Fillioza,4291
Trevor Cox,4292
Bronven Persival,4293
Sarah Waters,4294
Jodi Picoult,4295
John Guy,4296
Tracy Chevalier,4297
Donald Rayfield,4298
Alberto Angela,4299
Jensis Robinson,4300
Clemence von Mueffling,4301
Vivienne Eastwood,4302
Marie-Dominique Lelievre,4303
Melanie Dupuis,4304
Ales Adamovich,4305
John Brooks,4306
Shant Harutyunyan,4307
Jacqueline Woodson,4308
Lena Tashjian,4309
Karen King,4310
Chez Picthall,4311
Sophie Giles,4312
Ray Mutimer,4313
Lazar Saryan,4314
Marcella Polain,4315
Levon Kirakosyan,4316
Vladimir Boynagryan,4317
Eduardas Miezelaitis,4318
Hamlet Davtyan,4319
Stepan Grigoryan,4320
Karine Ghazaryan,4321
Hripsime Margaryan,4322
Hayk Harutyunyan,4323
Nadiyka Gerbish,4324
Vigen Borovaya,4325
Suren Adamyan,4326
Timothy Ferris,4327
Arman Begoyan,4328
Anahit Voskanyan,4329
Marina Sharmanka,4330
Goli Taraghi,4331
Yoshimoto Banana,4332
Artavazd Yeghiazaryan,4333
Arman,4334
Hector Malo,4335
Bertran Fishu,4336
Olga Solomatina,4337
Dmitry Grigorovich,4338
Rodolf Landmen,4339
Donald Wheeler,4340
David Myers,4341
Mike Cohn,4342
Martin Goodman,4343
Stalker Nancy,4344
Mike Burrows,4345
Ernst Gombrich,4346
Masaaki Imai,4347
Hope Edelman,4348
Chris Voss,4349
John Mauceri,4350
Asfari Zarina,4351
Dan Lyons,4352
Michael Hugo,4353
Emilio D'Alessandro,4354
Jane Mount,4355
Greg Thein,4356
Vladimir Zakharov,4357
Jake Trout,4358
Rollo May,4359
Whitney David,4360
Giles Llurey,4361
Marilyn Atkinson,4362
Brian Merchant,4363
Natalie Monin,4364
Edward Snowden,4365
Anderson Steve,4366
Carl Whitaker,4367
Marla Cilley,4368
Mohammed Slahi,4369
Tamriko Sholi,4370
Joe Walton,4371
Francois Schmitz,4372
Egor Gord,4373
Tim Powers,4374
Vincent Bugliosi,4375
Laszlo Mero,4376
Khalil Rafati,4377
Reshad Nuri Guntekin,4378
Mary Ann Schaeffer,4379
Adrian Besley,4380
Michael Zaduryan,4381
Natalie Fee,4382
Gary Small,4383
Cheryl Aberly,4384
Marie Kondo,4385
Kirill Zhilkin,4386
Steve Martin,4387
Liz Moore,4388
Arndt Trindl,4389
Aleksandr Polyarny,4390
Lee Gallagher,4391
Covadonga O'Shea,4392
Chzhen Yen Kan,4393
Jason Rich,4394
Aleksandra Yakimenko,4395
Eduard Ovechkin,4396
Andrey Maksimov,4397
Vyacheslav Prakh,4398
John Gottman,4399
Christine Newman,4400
Christina Heeger,4401
Tim Harford,4402
Irina Zhukova,4403
Vladislav Tarasenko,4404
Martin Seligman,4405
Paul Dolan,4406
Tomas Chamorro-Premusic,4407
Maria Ershova,4408
Leahy Robert,4409
Claude Steiner,4410
Janusz Korczak,4411
Katerina Sad,4412
Yuliya Kolomoyets,4413
Feridun Oral,4414
Marie Catherine d'Onua,4415
Jean-Marie Gustave Le Clezio,4416
Sayaka Murata,4417
Dato Turashvili,4418
Hayk Balasanyan,4419
Otfried Proysler,4420
Grigor Beglaryan,4421
Juliet Gyulamiryan,4422
Ashot Muradyan,4423
Stephane Sarkissian,4424
Nika Babayan,4425
Magda Janpoladyan,4426
Odysseas Elytis,4427
Zoya Bezoyan,4428
Knarik Menzildjian,4429
Zukhra Yervandyan,4430
Sherwood Anderson,4431
William Rempel,4432
Tatevik Shakhulyan,4433
Ruben Nacharyan,4434
Astghik Martirosyan,4435
Mikhail Saakashvili,4436
Christine Nostlinger,4437
Sergey Manvelyan,4438
Henri Grigoryan,4439
Ani Amseyan,4440
Simone Zoppellaro,4441
Armen Niazyan,4442
Christian Batikyan,4443
Anahit Avetisyan,4444
Mkrtich Tenekejian,4445
Henry Galstyan,4446
Khachik Grigoryan,4447
Sona Seferyan,4448
Grigor Tatevatsi,4449
Zaruhi Grigoryan;Khachik Grigoryan,4450
Gohar Muradyan,4451
Maghakia Archbishop Ormanyan,4452
Khosrovik Targmanich,4453
Christiane Esche-Ramshorn,4454
Kristapor Kushnaryan,4455
Petros Bediryan J. Gharibyan,4456
Leonhard Euler,4457
Hakob Kyoseyan,4458
Emmanuel Delle Piane,4459
Konstantin Vaginov,4460
Petri Dyord,4461
Paylak Mikaelyan,4462
Silva Hovhannisyan,4463
Harry Kumruyan,4464
Denis Donikian,4465
Michelle Butor,4466
Georges Bataille,4467
Arto Chakmachyan,4468
Vahe Oshakan,4469
Yeghia Temirchipashyan,4470
Abram Alikyan,4471
Ferdinand De Saussure,4472
Ernst Cassirer,4473
Rene Wellek,4474
Elie Faure,4475
Edgar Degas,4476
Mesrop Mashtots,4477
Mark Nshanyan,4478
Karine Grigoryan,4479
Ashot Hovhannisyan,4480
Armen Manukyan,4481
Rika Pulkkinen,4482
Sona Sargsyan,4483
Peter Collin,4484
Jean-Francois Sonnet,4485
Hanne Orstavik,4486
Naya Marie Aidt,4487
Dominique Fortier,4488
Jens Grndahl,4489
Ragnar Jonasson,4490
Leena Lehtolainen,4491
Derenik Demirchyan,4492
Alexander Aghabekyan,4493
Pia Juul,4494
Arnaldur Indriason,4495
Matti Joensu,4496
Viktor Ingolfsson,4497
Karin Fossum,4498
Yrsa Sigurdardottir,4499
Anna Gru,4500
Jean-Philippe Toussaint,4501
Morten Ramsland,4502
Anya Snellman,4503
Lin Ulman,4504
Deborah Davis,4505
Per Peterson,4506
Claudine Dumont,4507
Alison Louise Kennedy,4508
Martin Maden,4509
Sargis Harutyunyan,4510
Shel Silverstein,4511
Hrachya Saribekyan,4512
Simon Khachatryan,4513
Armen Tutunjyan,4514
Romik Harutyunyan,4515
Robert Minhinnick,4516
Tom Lowe,4517
Lyubov Orlova,4518
Anastasia Novykh,4519
Igor Bombushkar,4520
Grigory Belykh,4521
Aleksey Kirnosov,4522
Boris Vorobyov,4523
Aleksandr Neverov,4524
Vsevolod Gorchin,4525
Arkady Averchenko,4526
Jenny Smedley,4527
Martha Williams,4528
Stephen Farsher,4529
Tom Defalco,4530
Mika Anglo,4531
Roberto Aguirre-Sacasa,4532
Lee Carroll,4533
Dara Preobrazhenskaya,4534
Victor Orelin,4535
