order_id,customer_id,order_date,subtotal,shipping,total
1382,230,2022-06-19,1000.0,1853,2853.0
1590,1274,2022-01-31,15186.666666666666,670,15856.666666666666
1190,205,2023-05-05,34250.0,895,35145.0
1692,1949,2023-07-29,11700.0,741,12441.0
3561,2469,2023-08-31,3000.0,1828,4828.0
3352,751,2022-07-10,11600.0,1553,13153.0
1909,2435,2023-10-07,6400.0,1397,7797.0
2674,2105,2023-05-24,10200.0,1494,11694.0
1869,1079,2023-07-29,1600.0,1503,3103.0
2762,1246,2022-01-17,18500.0,1533,20033.0
2790,2026,2022-10-25,26750.0,1943,28693.0
2377,2347,2023-04-16,7800.0,1393,9193.0
24,1370,2022-11-14,14600.0,773,15373.0
665,1335,2022-01-18,13500.0,821,14321.0
1307,1715,2022-04-30,7400.0,652,8052.0
3277,51,2023-08-29,18000.0,1712,19712.0
2112,1521,2023-04-27,4400.0,609,5009.0
1310,1294,2022-08-09,24800.0,1239,26039.0
3978,1428,2023-05-18,18783.333333333336,1066,19849.333333333336
1116,2337,2022-01-24,20400.0,1553,21953.0
2908,2375,2022-09-25,53066.66666666666,947,54013.66666666666
506,1976,2023-02-14,9800.0,1269,11069.0
646,1590,2023-06-26,5900.0,1815,7715.0
1948,377,2022-01-03,15800.0,1345,17145.0
2389,2046,2022-05-17,6000.0,594,6594.0
761,1409,2022-05-05,28080.0,1934,30014.0
902,1093,2023-04-03,48133.333333333336,1421,49554.333333333336
1834,1614,2023-10-13,13000.0,1561,14561.0
3236,817,2022-02-01,1000.0,668,1668.0
1232,708,2022-12-19,15250.0,557,15807.0
3156,58,2022-02-10,15960.0,777,16737.0
1772,1076,2022-10-22,7400.0,1618,9018.0
3315,392,2022-09-14,11780.0,546,12326.0
592,1545,2022-04-16,9600.0,1261,10861.0
2694,458,2022-03-10,17250.0,1053,18303.0
1327,1308,2022-02-04,1800.0,1813,3613.0
484,1262,2022-03-10,20000.0,814,20814.0
2205,638,2023-02-01,16500.0,1195,17695.0
61,1258,2022-12-20,18500.0,539,19039.0
2188,2347,2023-02-06,32200.0,1942,34142.0
2546,284,2022-08-20,15800.0,756,16556.0
2915,747,2023-10-10,14500.0,1164,15664.0
2626,926,2022-06-28,4200.0,666,4866.0
703,233,2023-08-31,49800.0,1273,51073.0
358,2034,2022-03-10,36800.0,786,37586.0
3285,918,2023-08-18,10800.0,534,11334.0
911,2330,2022-07-19,21166.666666666664,1468,22634.666666666664
1388,916,2022-01-24,9400.0,1873,11273.0
2876,1494,2023-04-06,12800.0,966,13766.0
1088,260,2023-01-28,9600.0,940,10540.0
2593,644,2022-06-05,36750.0,952,37702.0
1361,1771,2022-04-19,37800.0,973,38773.0
925,1346,2022-01-25,19800.0,1827,21627.0
659,2056,2023-06-08,20500.0,1892,22392.0
1467,64,2022-03-02,4800.0,516,5316.0
626,1524,2023-03-18,6900.0,1470,8370.0
1416,2083,2023-01-18,19000.0,1660,20660.0
1756,781,2022-03-17,33600.0,770,34370.0
3384,558,2022-12-12,14800.0,1928,16728.0
352,546,2023-07-19,2300.0,593,2893.0
2652,913,2022-04-15,14480.0,1041,15521.0
1083,1476,2023-04-22,47200.0,965,48165.0
2846,2110,2023-04-03,35700.0,981,36681.0
1477,1547,2023-07-25,15750.0,1113,16863.0
136,1818,2023-07-03,45675.0,1611,47286.0
724,1926,2022-12-03,23466.666666666668,1382,24848.666666666668
1622,1009,2023-08-02,10400.0,1450,11850.0
690,460,2022-01-11,16200.0,925,17125.0
3305,1503,2022-09-07,6900.0,1943,8843.0
328,724,2023-05-06,30900.0,1370,32270.0
1715,2284,2023-09-12,56533.333333333336,657,57190.333333333336
799,2108,2022-12-15,15600.0,1938,17538.0
1757,2130,2022-09-30,24780.0,1634,26414.0
696,832,2023-02-10,6900.0,629,7529.0
313,1450,2022-12-20,11890.0,1619,13509.0
2350,2463,2023-01-09,22400.0,1989,24389.0
22,2072,2023-05-16,7400.0,1259,8659.0
1781,1006,2023-01-10,19500.0,640,20140.0
2319,1311,2023-06-25,4000.0,1347,5347.0
1749,1027,2022-12-14,23900.0,1895,25795.0
1191,2003,2022-02-17,9000.0,1175,10175.0
2345,1982,2023-02-05,46666.66666666667,574,47240.66666666667
3550,1049,2023-04-10,9900.0,1200,11100.0
3992,1055,2022-09-28,8192.0,702,8894.0
3110,639,2023-01-27,46133.333333333336,1037,47170.333333333336
729,2278,2022-05-19,23800.0,1877,25677.0
433,273,2023-05-12,12090.0,1619,13709.0
236,1457,2022-05-20,12900.0,1269,14169.0
3146,546,2023-09-18,39600.0,1245,40845.0
3002,1168,2022-11-30,13950.0,1765,15715.0
319,1369,2023-09-22,4400.0,1175,5575.0
246,843,2022-11-06,45900.0,1885,47785.0
651,1631,2022-01-01,29000.0,1706,30706.0
3313,739,2022-01-18,18780.0,532,19312.0
2794,1842,2022-04-17,4000.0,519,4519.0
1929,1758,2022-07-06,16200.0,1440,17640.0
3745,1577,2023-08-26,22000.0,1437,23437.0
1481,1086,2022-02-08,11600.0,1212,12812.0
3564,1624,2023-10-14,9000.0,883,9883.0
2296,1631,2022-10-26,7000.0,537,7537.0
1925,1900,2023-01-03,1300.0,1931,3231.0
2996,231,2022-09-04,21300.0,1736,23036.0
605,181,2023-01-05,92400.0,1166,93566.0
1550,2375,2022-01-16,29100.0,1554,30654.0
2574,842,2022-08-06,11400.0,1625,13025.0
1463,2287,2023-04-08,31200.0,1504,32704.0
1649,740,2022-08-16,27725.0,1079,28804.0
3733,109,2022-08-06,12600.0,1048,13648.0
3577,1551,2022-04-19,11400.0,602,12002.0
339,1346,2022-11-24,16000.0,1809,17809.0
3084,1602,2023-04-24,2700.0,1024,3724.0
1581,2228,2023-01-30,4800.0,1533,6333.0
2760,401,2023-04-29,1800.0,1738,3538.0
2038,239,2022-02-21,3600.0,943,4543.0
3348,1548,2023-06-16,15250.0,1333,16583.0
3174,1730,2022-04-28,28200.0,1052,29252.0
3073,1154,2023-09-22,4800.0,1651,6451.0
3067,892,2022-05-13,33500.0,1124,34624.0
2733,2026,2022-12-11,27300.0,507,27807.0
586,709,2022-12-09,2900.0,953,3853.0
1242,2254,2022-05-27,15800.0,757,16557.0
2538,385,2022-04-11,30600.0,1521,32121.0
3379,1563,2022-06-03,6400.0,620,7020.0
1447,519,2022-06-24,10500.0,1820,12320.0
538,2483,2023-08-17,13800.0,981,14781.0
3470,2204,2023-09-08,11000.0,1837,12837.0
207,1193,2023-08-21,10200.0,1402,11602.0
593,536,2022-02-13,8970.0,720,9690.0
1256,419,2023-03-09,9400.0,1856,11256.0
1345,742,2022-10-02,4800.0,857,5657.0
3723,1067,2022-06-15,12300.0,1183,13483.0
1167,1161,2022-08-26,11200.0,948,12148.0
821,990,2023-01-08,14200.0,606,14806.0
2104,801,2022-04-21,8400.0,1917,10317.0
1457,1201,2022-05-15,27900.0,1925,29825.0
110,2308,2023-07-28,16400.0,1173,17573.0
3382,366,2022-12-24,7400.0,1327,8727.0
1039,384,2023-05-06,2400.0,1665,4065.0
1558,3,2023-04-17,3800.0,559,4359.0
1549,1420,2022-01-28,78200.0,616,78816.0
103,1041,2023-06-14,34393.33333333333,559,34952.33333333333
993,2244,2023-01-26,23800.0,710,24510.0
2190,623,2023-01-29,11800.0,818,12618.0
2987,2417,2022-05-12,25150.0,1179,26329.0
3410,2315,2023-08-27,42000.0,745,42745.0
1430,1324,2023-05-01,7500.0,534,8034.0
636,791,2022-11-29,15800.0,1774,17574.0
64,2188,2022-04-23,53200.0,1153,54353.0
1349,1871,2022-12-07,11600.0,845,12445.0
3032,1076,2023-01-10,13950.0,1004,14954.0
2708,574,2023-03-12,39990.0,885,40875.0
1960,1183,2022-05-09,18400.0,732,19132.0
3594,2068,2022-02-26,27390.0,1758,29148.0
1707,192,2022-02-07,5250.0,1198,6448.0
3132,1662,2023-07-24,2800.0,1411,4211.0
860,362,2023-03-01,1000.0,829,1829.0
3147,2158,2023-07-06,9200.0,1871,11071.0
38,244,2023-05-05,14400.0,532,14932.0
3327,827,2022-04-20,7500.0,742,8242.0
1603,1758,2023-05-01,30000.0,1449,31449.0
3350,2330,2023-03-16,33366.66666666667,1902,35268.66666666667
1621,55,2023-02-11,11400.0,1717,13117.0
3012,396,2023-08-02,25800.0,1989,27789.0
3480,703,2023-10-15,5600.0,567,6167.0
2196,231,2022-06-26,28816.666666666664,1575,30391.666666666664
2102,1594,2023-06-17,4400.0,1605,6005.0
2216,2427,2022-05-03,17700.0,1464,19164.0
2711,915,2022-07-29,6300.0,1119,7419.0
2972,1521,2022-04-23,5100.0,694,5794.0
3764,1159,2023-05-07,3200.0,1683,4883.0
415,973,2023-07-26,22983.333333333336,562,23545.333333333336
2803,2194,2022-10-28,1500.0,1170,2670.0
1099,103,2023-01-04,3600.0,862,4462.0
3366,867,2022-06-19,11800.0,1229,13029.0
3587,1666,2022-11-03,8900.0,1666,10566.0
3483,724,2022-07-24,1700.0,1355,3055.0
2875,203,2023-01-30,9000.0,709,9709.0
1098,2296,2023-01-17,20600.0,721,21321.0
3049,1394,2022-07-06,33500.0,535,34035.0
615,776,2022-03-21,5000.0,1335,6335.0
3923,1219,2022-06-20,39900.0,650,40550.0
2982,2251,2022-02-03,14400.0,1995,16395.0
2181,719,2022-03-02,30625.0,1292,31917.0
869,2471,2023-09-24,67050.0,958,68008.0
2481,2174,2023-10-11,3990.0,1908,5898.0
1841,2008,2023-03-02,11800.0,1959,13759.0
3133,100,2023-07-24,1950.0,871,2821.0
2960,92,2023-03-01,25400.0,1562,26962.0
3329,1353,2022-03-08,20850.0,1291,22141.0
183,942,2022-10-21,9400.0,1883,11283.0
2651,1217,2023-08-19,15900.0,908,16808.0
1807,1223,2023-05-16,14200.0,721,14921.0
3270,54,2022-07-08,28750.0,1226,29976.0
2021,86,2022-08-10,32000.0,1072,33072.0
1627,1577,2022-06-02,6600.0,1619,8219.0
2127,1956,2023-10-25,4500.0,1431,5931.0
3318,493,2022-04-28,5800.0,1001,6801.0
1384,1954,2022-10-13,22750.0,938,23688.0
2816,1790,2023-04-11,17400.0,634,18034.0
1617,2396,2023-03-01,16800.0,1391,18191.0
2019,707,2023-06-04,4500.0,1728,6228.0
2907,677,2023-04-29,14700.0,1181,15881.0
3034,1658,2022-12-14,116000.0,1352,117352.0
2866,2141,2022-05-15,32500.0,1211,33711.0
694,1180,2022-06-01,11200.0,923,12123.0
1486,281,2022-01-03,2200.0,942,3142.0
2266,1988,2022-10-01,43500.0,964,44464.0
2890,309,2022-08-02,15000.0,1027,16027.0
502,2288,2023-02-27,13600.0,634,14234.0
388,1638,2023-03-14,27600.0,1245,28845.0
1631,1663,2022-11-10,21400.0,844,22244.0
886,875,2023-01-18,8400.0,1560,9960.0
1705,1584,2022-01-18,6300.0,779,7079.0
1999,1519,2023-07-16,14175.0,1302,15477.0
1468,526,2022-09-30,20750.0,622,21372.0
3894,861,2023-09-20,5700.0,1429,7129.0
2118,686,2023-02-25,18150.0,1453,19603.0
3535,152,2023-10-12,3700.0,593,4293.0
507,1559,2022-04-07,4500.0,1060,5560.0
891,598,2023-02-07,25000.0,891,25891.0
2625,382,2022-05-15,1600.0,569,2169.0
3843,1278,2022-07-26,900.0,1385,2285.0
399,568,2023-05-01,3500.0,1644,5144.0
3548,1506,2022-08-08,17700.0,556,18256.0
3724,181,2023-10-12,23400.0,788,24188.0
2305,1211,2023-08-26,27200.0,1394,28594.0
994,1373,2022-03-25,10800.0,1077,11877.0
444,1125,2022-10-09,15590.0,1717,17307.0
2990,1668,2023-03-14,88000.0,807,88807.0
2317,516,2023-02-03,9400.0,1848,11248.0
2581,711,2023-04-17,36980.0,908,37888.0
2253,1191,2022-01-26,16500.0,770,17270.0
342,2179,2022-05-06,30500.0,1389,31889.0
735,516,2023-04-02,15600.0,1158,16758.0
1475,599,2022-10-18,6450.0,1354,7804.0
3162,397,2022-03-03,13000.0,1488,14488.0
3763,277,2022-01-21,30600.0,833,31433.0
2002,40,2022-08-01,9525.0,1859,11384.0
2952,784,2022-09-25,15000.0,1422,16422.0
3776,1468,2023-01-29,78500.0,1622,80122.0
43,1868,2023-05-13,55200.0,1929,57129.0
3701,1293,2023-07-13,2900.0,1558,4458.0
3806,909,2022-02-23,37200.0,1432,38632.0
3059,1879,2023-02-20,18500.0,1852,20352.0
1903,1670,2023-05-03,33600.0,695,34295.0
1300,2253,2022-07-05,30200.0,1231,31431.0
74,2468,2022-10-30,30600.0,1624,32224.0
3621,590,2022-04-15,34933.333333333336,1134,36067.333333333336
199,2057,2023-05-30,9300.0,669,9969.0
2385,642,2022-05-11,14970.0,1330,16300.0
3402,1487,2023-07-15,4200.0,914,5114.0
3813,678,2023-04-21,8600.0,1273,9873.0
2873,4,2023-10-24,34250.0,1093,35343.0
2124,1425,2022-04-11,37000.0,1977,38977.0
3025,284,2023-05-10,17850.0,1624,19474.0
776,697,2022-01-31,12700.0,976,13676.0
3248,264,2022-03-22,700.0,603,1303.0
473,1605,2023-05-07,14800.0,1582,16382.0
2832,409,2023-01-31,3200.0,1485,4685.0
29,1711,2022-01-28,15800.0,1437,17237.0
3308,1862,2022-10-28,24400.0,540,24940.0
407,851,2022-11-24,900.0,1067,1967.0
3173,1440,2022-08-29,10500.0,1837,12337.0
2025,1934,2023-03-07,10900.0,1772,12672.0
657,2278,2022-12-14,6200.0,929,7129.0
2653,1220,2023-05-23,2990.0,1354,4344.0
2810,1191,2022-11-20,7200.0,552,7752.0
2097,2100,2022-12-01,19350.0,962,20312.0
3915,1385,2022-04-29,8400.0,1439,9839.0
2983,448,2022-09-16,11100.0,739,11839.0
3255,1236,2023-06-11,37000.0,1270,38270.0
263,2064,2022-04-27,6000.0,1938,7938.0
3465,248,2022-12-12,11400.0,1175,12575.0
781,1022,2022-08-08,6900.0,1394,8294.0
3583,2483,2023-01-13,7500.0,1395,8895.0
1821,558,2022-08-28,5200.0,873,6073.0
2999,839,2023-09-13,8400.0,1988,10388.0
1943,1092,2023-09-20,22833.333333333336,1924,24757.333333333336
1358,90,2022-06-14,31800.0,869,32669.0
570,220,2022-03-06,13500.0,1744,15244.0
2090,2110,2023-09-09,23700.0,909,24609.0
271,1101,2022-08-22,4900.0,1435,6335.0
310,110,2023-02-15,8800.0,598,9398.0
526,829,2023-05-06,2100.0,1435,3535.0
3908,2483,2022-05-02,13050.0,784,13834.0
1773,39,2023-08-19,45900.0,870,46770.0
3013,136,2023-09-02,13800.0,868,14668.0
3362,1064,2022-11-06,11970.0,1926,13896.0
2008,1918,2023-03-26,37100.0,601,37701.0
247,2181,2023-04-24,22666.666666666668,838,23504.666666666668
866,707,2023-09-15,18400.0,1389,19789.0
2333,1740,2023-07-27,2000.0,597,2597.0
462,1308,2022-09-22,28250.0,600,28850.0
3815,1951,2022-03-27,4100.0,1435,5535.0
55,1945,2022-12-10,3800.0,1569,5369.0
2563,1714,2022-05-04,19800.0,1103,20903.0
3521,765,2022-11-09,35700.0,837,36537.0
3256,794,2022-11-18,43800.0,1130,44930.0
1829,2279,2023-03-21,3900.0,1057,4957.0
1592,1511,2023-06-28,4500.0,605,5105.0
3565,1038,2023-10-04,20800.0,1992,22792.0
1787,1199,2022-02-08,6800.0,1167,7967.0
1937,1170,2022-08-04,11500.0,1214,12714.0
1766,1139,2023-07-19,9300.0,1932,11232.0
2231,1069,2022-11-27,23200.0,1486,24686.0
331,814,2023-03-31,11000.0,1228,12228.0
2177,1761,2022-09-24,30250.0,1999,32249.0
2065,1472,2023-03-07,14500.0,1956,16456.0
307,616,2023-09-16,42600.0,1862,44462.0
2368,304,2023-08-26,12816.666666666668,1209,14025.666666666668
2785,1160,2023-06-08,30000.0,1199,31199.0
176,913,2023-09-04,17400.0,920,18320.0
225,1223,2022-12-18,18000.0,1627,19627.0
2174,457,2023-01-22,11250.0,1710,12960.0
243,305,2022-01-03,10650.0,1394,12044.0
3700,429,2023-06-24,10000.0,1481,11481.0
1438,2283,2023-05-16,4200.0,1056,5256.0
881,2388,2023-01-25,7200.0,1268,8468.0
1745,85,2023-08-22,22700.0,1945,24645.0
1081,312,2023-04-14,29400.0,1442,30842.0
3373,1107,2022-12-02,6150.0,1883,8033.0
535,204,2022-10-08,8700.0,1010,9710.0
3212,55,2023-10-28,3500.0,723,4223.0
3795,2326,2022-01-23,9400.0,1514,10914.0
2752,39,2023-01-12,8700.0,964,9664.0
2985,808,2023-02-09,9000.0,1391,10391.0
2869,1548,2023-03-17,3000.0,1761,4761.0
523,2188,2022-02-03,23180.0,806,23986.0
2773,400,2022-01-21,11400.0,1541,12941.0
378,1189,2022-11-03,7000.0,612,7612.0
3739,300,2023-04-28,1500.0,621,2121.0
3203,483,2023-06-03,37000.0,724,37724.0
2496,1175,2022-09-20,13750.0,812,14562.0
3647,1609,2022-05-19,5700.0,1879,7579.0
2784,1657,2023-01-11,15450.0,1336,16786.0
732,733,2023-04-29,3000.0,739,3739.0
486,1480,2023-08-05,1350.0,1787,3137.0
1093,1631,2022-02-19,800.0,1609,2409.0
1161,1175,2023-05-21,13400.0,508,13908.0
2180,1954,2022-09-05,5600.0,1575,7175.0
82,1644,2022-12-22,7200.0,820,8020.0
2925,142,2023-06-03,9000.0,1768,10768.0
264,225,2022-05-15,28833.333333333336,1283,30116.333333333336
901,2335,2023-04-27,9800.0,1788,11588.0
3088,1729,2023-06-16,44970.0,640,45610.0
773,298,2023-08-06,35400.0,1537,36937.0
2276,2191,2022-12-06,4800.0,1006,5806.0
3009,2315,2023-08-03,14200.0,944,15144.0
1344,2203,2022-07-11,2700.0,1162,3862.0
1221,1992,2022-05-11,30000.0,1272,31272.0
375,118,2023-10-11,16000.0,1541,17541.0
3574,2211,2022-07-14,16980.0,1454,18434.0
50,1452,2023-05-20,11800.0,1662,13462.0
797,1465,2023-07-13,4300.0,530,4830.0
2776,1047,2022-12-20,7800.0,1932,9732.0
11,1804,2022-07-17,12150.0,774,12924.0
3543,592,2022-08-15,80100.0,671,80771.0
1950,925,2022-09-26,37500.0,863,38363.0
2940,1661,2023-07-31,12600.0,1498,14098.0
2479,1584,2022-11-24,22500.0,1342,23842.0
1077,2087,2022-06-11,27743.333333333336,662,28405.333333333336
539,25,2022-08-26,500.0,1685,2185.0
835,923,2023-03-31,3600.0,1233,4833.0
1906,2040,2022-03-24,11700.0,1981,13681.0
2823,1523,2022-09-02,49000.0,518,49518.0
1991,1004,2022-09-14,15400.0,556,15956.0
3052,890,2023-10-14,36900.0,1600,38500.0
365,488,2022-03-08,19750.0,1199,20949.0
3389,949,2023-05-10,46447.5,835,47282.5
645,1566,2022-12-02,3700.0,590,4290.0
3513,740,2022-07-04,11000.0,1050,12050.0
2287,1010,2023-01-20,11000.0,1215,12215.0
1096,1204,2022-10-28,31000.0,1106,32106.0
2788,2079,2022-02-02,31333.333333333336,639,31972.333333333336
2658,1124,2023-10-26,5100.0,1239,6339.0
951,608,2023-01-29,29700.0,1893,31593.0
3376,573,2023-02-12,15600.0,1818,17418.0
1831,1552,2022-01-07,9400.0,1613,11013.0
3180,2116,2023-02-03,17400.0,1004,18404.0
3441,543,2022-06-07,9750.0,1720,11470.0
1510,612,2022-05-22,8400.0,1775,10175.0
742,335,2023-08-22,25800.0,1777,27577.0
2902,507,2022-01-14,16800.0,1207,18007.0
933,1297,2023-08-04,7200.0,1847,9047.0
3490,657,2023-04-29,24600.0,849,25449.0
3803,1000,2023-02-03,18150.0,1048,19198.0
2286,553,2022-06-28,33400.0,976,34376.0
1366,2061,2022-02-25,10600.0,1678,12278.0
1020,234,2022-02-09,3200.0,1067,4267.0
813,1173,2022-04-06,15900.0,1564,17464.0
861,1441,2022-12-19,35466.666666666664,1208,36674.66666666666
2878,645,2023-02-15,10100.0,1690,11790.0
3190,2141,2023-03-11,24000.0,1109,25109.0
3530,1209,2022-10-20,3490.0,1945,5435.0
1958,2407,2022-05-10,120500.0,503,121003.0
3259,2459,2022-01-07,13000.0,1757,14757.0
182,77,2023-09-22,4500.0,1692,6192.0
1868,2339,2023-05-18,15960.0,1272,17232.0
1719,1512,2022-10-15,25200.0,1707,26907.0
783,86,2022-05-16,11400.0,1202,12602.0
2910,1703,2022-01-29,2400.0,1682,4082.0
505,762,2023-10-25,5970.0,727,6697.0
2587,1212,2023-09-25,8850.0,983,9833.0
1076,1574,2022-05-20,6300.0,1667,7967.0
2488,771,2022-06-23,11400.0,754,12154.0
3201,1065,2023-02-05,26400.0,852,27252.0
3303,410,2023-01-27,6300.0,1375,7675.0
1419,902,2023-08-30,3000.0,945,3945.0
3208,832,2022-02-23,19170.0,1525,20695.0
3274,1523,2023-02-06,24786.666666666668,984,25770.666666666668
2274,785,2022-06-24,6600.0,1515,8115.0
1143,305,2022-03-20,8200.0,1232,9432.0
3769,1180,2022-06-20,12900.0,1746,14646.0
1393,2092,2023-09-05,3500.0,746,4246.0
363,625,2022-08-09,2990.0,1006,3996.0
1368,1967,2023-04-23,5400.0,1278,6678.0
3554,2194,2022-06-09,60000.0,1617,61617.0
2450,520,2023-10-08,13800.0,1141,14941.0
1436,2052,2023-08-10,38000.0,871,38871.0
2837,1734,2023-02-14,2100.0,1356,3456.0
3526,1714,2022-01-21,6000.0,1758,7758.0
3896,2233,2023-07-23,9000.0,766,9766.0
1355,1067,2022-06-25,7200.0,1377,8577.0
65,2161,2022-05-19,11700.0,1943,13643.0
2855,1542,2023-04-09,2200.0,1031,3231.0
3935,55,2023-08-13,18000.0,910,18910.0
1296,790,2022-01-01,2200.0,1125,3325.0
2805,1122,2022-08-12,14800.0,1667,16467.0
3854,2332,2023-01-24,4200.0,599,4799.0
1535,620,2023-10-07,8400.0,1204,9604.0
1193,1398,2022-09-21,15000.0,1899,16899.0
249,2402,2023-05-13,7500.0,1257,8757.0
3901,1634,2023-10-22,26200.0,1955,28155.0
2838,1598,2022-10-15,22000.0,1897,23897.0
107,594,2022-01-11,4800.0,1839,6639.0
2947,458,2022-07-26,4800.0,1309,6109.0
216,378,2022-09-17,11100.0,1968,13068.0
713,193,2023-05-25,38933.333333333336,1559,40492.333333333336
2935,641,2022-05-14,3400.0,529,3929.0
1885,897,2023-09-28,31966.666666666668,1437,33403.66666666667
218,1479,2022-03-06,2400.0,666,3066.0
3039,1529,2023-09-04,30216.666666666668,597,30813.666666666668
3858,1709,2022-09-28,2500.0,1220,3720.0
531,1621,2022-11-14,17100.0,746,17846.0
21,1576,2022-04-11,7900.0,703,8603.0
720,322,2023-10-08,9000.0,1648,10648.0
3929,1096,2022-12-11,43400.0,992,44392.0
2802,728,2023-09-19,13066.666666666666,735,13801.666666666666
1309,139,2022-03-07,24200.0,1358,25558.0
2096,731,2023-03-10,11800.0,1425,13225.0
3732,2479,2023-04-10,9800.0,1044,10844.0
2288,713,2022-09-06,32250.0,1152,33402.0
3311,870,2022-01-08,9600.0,1253,10853.0
1957,394,2023-10-25,15580.0,994,16574.0
1515,2041,2022-05-03,10500.0,798,11298.0
2098,377,2023-02-28,9300.0,1695,10995.0
859,1110,2023-04-10,3500.0,648,4148.0
2573,602,2022-10-27,16380.0,838,17218.0
1652,1838,2022-10-18,43170.0,698,43868.0
1863,2459,2023-06-19,33900.0,902,34802.0
2199,1625,2022-05-12,47500.0,869,48369.0
2202,1773,2023-02-05,9450.0,1703,11153.0
3555,982,2022-06-27,41400.0,1646,43046.0
3580,1998,2022-01-26,8500.0,1998,10498.0
2586,1492,2022-04-03,2500.0,1860,4360.0
3777,95,2023-04-18,5000.0,746,5746.0
2845,512,2022-03-13,4900.0,1097,5997.0
852,625,2022-02-01,3900.0,570,4470.0
3856,1128,2023-05-10,9800.0,1432,11232.0
2697,2409,2023-10-09,1800.0,1243,3043.0
309,1508,2023-06-13,33573.333333333336,1775,35348.333333333336
2157,1258,2022-10-12,20600.0,960,21560.0
604,608,2023-06-24,12300.0,1586,13886.0
865,1318,2023-08-29,22350.0,1120,23470.0
2669,1002,2022-05-28,2100.0,1072,3172.0
2403,1109,2023-09-17,8100.0,1881,9981.0
3782,2230,2022-05-30,13500.0,900,14400.0
1203,388,2022-09-12,2500.0,1619,4119.0
1435,2385,2023-08-01,9300.0,1370,10670.0
1735,415,2023-05-25,3800.0,1224,5024.0
3962,1051,2023-07-02,1900.0,1735,3635.0
2031,1618,2023-08-29,16200.0,1490,17690.0
1485,487,2023-07-27,4500.0,556,5056.0
1131,2078,2023-08-25,19500.0,605,20105.0
1871,2473,2022-06-28,3600.0,1877,5477.0
3333,2377,2022-07-11,31500.0,1916,33416.0
3035,2205,2023-08-03,16533.333333333332,850,17383.333333333332
3681,1990,2022-11-13,8100.0,1286,9386.0
1892,1027,2022-05-15,9600.0,1373,10973.0
2477,2083,2022-01-18,26133.33333333333,1718,27851.33333333333
772,616,2023-08-02,3900.0,1777,5677.0
3613,2217,2022-04-22,4000.0,1567,5567.0
3814,405,2022-05-27,25475.0,1556,27031.0
2656,675,2022-12-19,800.0,1203,2003.0
2334,2216,2022-09-12,11970.0,1842,13812.0
1027,1190,2023-05-05,1600.0,1680,3280.0
950,1067,2022-02-14,3490.0,1645,5135.0
794,416,2023-05-20,49800.0,1925,51725.0
3145,581,2023-02-07,17000.0,1314,18314.0
3818,415,2023-05-14,4800.0,1074,5874.0
1557,2433,2022-12-30,21700.0,1471,23171.0
2555,7,2023-09-03,10500.0,846,11346.0
1504,2116,2023-03-30,11400.0,1887,13287.0
3289,1511,2023-09-05,3200.0,834,4034.0
2360,969,2023-09-26,3500.0,1929,5429.0
3694,2210,2022-06-24,15600.0,842,16442.0
118,57,2022-08-05,15750.0,967,16717.0
3522,149,2022-05-14,22800.0,1933,24733.0
635,1724,2023-02-27,46750.0,1732,48482.0
3863,1844,2023-10-15,3200.0,1155,4355.0
3560,1473,2023-02-03,25733.33333333333,1741,27474.33333333333
3898,2237,2023-04-19,44000.0,1769,45769.0
564,678,2022-12-29,40800.0,1412,42212.0
321,773,2023-01-19,3600.0,1663,5263.0
1010,2405,2023-01-02,24500.0,903,25403.0
767,2106,2022-08-30,25400.0,1928,27328.0
3298,1862,2023-01-04,39600.0,1743,41343.0
3499,1773,2022-03-15,5600.0,1367,6967.0
1378,1090,2023-10-05,9900.0,1146,11046.0
37,233,2022-08-02,3600.0,934,4534.0
3895,679,2023-03-14,14200.0,534,14734.0
252,2254,2022-01-12,4100.0,1368,5468.0
1019,29,2023-01-28,5000.0,1570,6570.0
3759,1222,2022-12-15,6600.0,840,7440.0
2237,1140,2023-06-04,17600.0,1329,18929.0
2539,1799,2022-05-09,8200.0,896,9096.0
591,1153,2022-05-15,3400.0,1348,4748.0
480,635,2022-05-29,33600.0,1671,35271.0
472,366,2022-07-12,33200.0,1093,34293.0
1097,1090,2022-11-08,7300.0,1350,8650.0
798,1632,2023-02-18,4800.0,1708,6508.0
269,1983,2022-05-03,3400.0,504,3904.0
3927,989,2022-10-28,19050.0,661,19711.0
612,1989,2022-02-22,1000.0,904,1904.0
892,617,2023-08-13,29843.33333333333,1907,31750.33333333333
3750,1773,2022-01-08,5200.0,1814,7014.0
3086,1813,2023-07-10,1500.0,1069,2569.0
3276,2019,2022-06-11,3600.0,1006,4606.0
920,954,2023-10-20,18300.0,1274,19574.0
2497,2095,2023-09-27,23833.333333333336,584,24417.333333333336
1525,877,2022-02-03,5200.0,643,5843.0
2830,1349,2022-05-23,6300.0,1478,7778.0
1008,2108,2023-01-13,7800.0,1440,9240.0
1383,110,2023-09-17,4400.0,1501,5901.0
93,993,2023-07-02,20000.0,1237,21237.0
678,1282,2022-01-12,2100.0,1134,3234.0
622,430,2022-10-01,5100.0,698,5798.0
1687,483,2022-01-23,2300.0,1551,3851.0
438,2,2022-09-13,65700.0,806,66506.0
918,1654,2022-07-07,6800.0,880,7680.0
468,1823,2022-10-24,22475.0,1171,23646.0
